wine_id,wine_name,kind_id,country_id,cultivar,sweet_id,acid_id,body_id,tanin_id,proof,price,img
1583,"롱반, 진판델 2019",1,6,Zinfandel,1,2,4,3,도수 정보가 없습니다.,"24,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20191008012649309_XV1XP4XE7.jpg/W0164988.jpg?type=m250&wm=N
1584,"발레벨보, 핑크 모스카토 스푸만테",3,11,Moscato 100%,4,2,2,1,6~7도,"20,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190615012415601_DG2UKI5FR.jpg/W0165315.jpg?type=m250&wm=N
1585,"산 마르코, 폰테 가이아 비노 로쏘 2020",1,11,"Montepulciano, Ciliegiolo, Sangiovese",1,4,3,3,12~13도,"50,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210202012951565_YEQGXGBJ5.png/W0168149.png?type=m250&wm=N
1586,"폴 로저, 리치 드미 섹",3,17,"Pinot Noir 34%, Pinot Meunier 33%, Chardonnay 33%",3,3,3,1,12~13도,"150,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20171104012910067_149SHHA4D.jpg/W0162407.jpg?type=m250&wm=N
1587,"배비치, 블랙 라벨 말보로 소비뇽블랑 2017",2,2,Sauvignon Blanc,1,4,3,1,13~14도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929033046858_2LL8KPJN3.jpg/W0159542.jpg?type=m250&wm=N
1588,"샹파뉴 델라모뜨, 브뤼",3,17,"Chardonnay 50%, Pinot Noir 30%, Pinot Meunier 20%",1,5,3,1,12도,"110,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020244444_RNYICDJ4Z.jpg/W0154236.jpg?type=m250&wm=N
1589,"코노, 소비뇽 블랑 2018",2,2,Sauvignon Blanc 100%,1,4,1,1,13도,"24,800원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190528013135464_H9H8S7FIE.jpg/W0164981.jpg?type=m250&wm=N
1590,본 샹스 모스카토,3,7,Moscato 100%,4,1,2,1,7도,"24,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929034538285_HIPYJMRMQ.jpg/W0156440.jpg?type=m250&wm=N
1591,장 루이 샤브 셀렉시옹 꼬뜨 뒤 론 몽 꼬르 2019,1,17,"Syrah/Shiraz, Grenache",1,3,3,3,도수 정보가 없습니다.,"54,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020936020_8GECA2N80.jpg/W0161117.jpg?type=m250&wm=N
1592,"앙리 지로, 에스쁘리 드 지로 브뤼",3,17,"Pinot Noir 70%, Chardonnay 30%",1,4,3,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929032118395_RMITFO0RR.jpg/W0155087.jpg?type=m250&wm=N
1593,도스 코파스 레드 블렌드,1,7,"Tempranillo, Garnatxa",2,2,3,2,12도,"4,900원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190919012700239_X37CIFFQJ.jpg/W0166123.jpg?type=m250&wm=N
1594,더 그레이프 그라인더 슈냉 블랑 2018,2,20,Chenin Blanc 100%,1,4,2,1,13도,"27,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051753237_5461DGJD2.jpg/W0156009.jpg?type=m250&wm=N
1595,포지오 도미노 프리미티보 디 만두리아 2019,1,11,Primitivo,1,3,4,4,14~15도,"100,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210217012750336_JNF7H921Y.png/W0168315.png?type=m250&wm=N
1596,"아리온, 모스카토 다스티 2020",2,11,Moscato 100%,4,2,2,1,5도,"25,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20190301062033374_4CWSEVLAW.jpg/W0149996.jpg?type=m250&wm=N
1597,몬테 안티코 2010,1,11,"Sangiovese 85%, Cabernet Sauvignon 10%, Merlot 5%",1,4,2,2,12.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929043027339_F0Z59WRGM.jpg/W0138993.jpg?type=m250&wm=N
1598,미니 엠,2,4,"Apple, Kiwi",4,2,3,1,5도,"5,500원",https://dbscthumb-phinf.pstatic.net/3165_000_1/20140920013129040_XAFX8LHHL.jpg/2014091911054338.jpg?type=m250&wm=N
1599,"앙드레 끌루에, 초키",3,17,Chardonnay 100%,1,4,2,1,12~13도,"95,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220224014121919_U7X0H3FGV.png/W0170619.png?type=m250&wm=N
1600,비벨로 로쏘 스위트,1,11,"Sangiovese 90%, Other Grapes 10%",5,2,3,2,9도,"27,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20191112012323155_7SXLSBTS9.jpg/W0166365.jpg?type=m250&wm=N
1601,그라함 10년 토니 포트,5,16,"Touriga Nacional, Tinta Barroca, Touriga Franca, Tinta Roriz",2,2,4,2,20도,"107,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051724070_GY3I21XE8.jpg/W0138145.jpg?type=m250&wm=N
1602,사페라비,1,13,Saperavi 100%,1,3,2,3,13도,"20,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180701074944829_427HVSJO7.jpg/W0149515.jpg?type=m250&wm=N
1603,"라포스톨, 달라멜 샤르도네 2016",2,14,Chardonnay 100%,1,3,3,1,13.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190330012725230_10ELWOJ37.jpg/W0164720.jpg?type=m250&wm=N
1604,샹벨 리저브 2018,1,17,"Cabernet Sauvignon 50%, Merlot 50%",1,3,3,4,13.5도,"100,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20181212012151926_3H5WJLZUR.png/W0164118.png?type=m250&wm=N
1605,"올리비에 르플레브, 부르고뉴 사르도네 2016",2,17,Chardonnay 100%,1,5,3,1,12~13도,"55,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929030725593_8QA17C8D6.jpg/W0152066.jpg?type=m250&wm=N
1606,"끌로 뒤 발, 까베르네 쇼비뇽 스택스 립 2012",1,6,"Cabernet Sauvignon 78%, Merlot 16%, Cabernet Franc 4%, Petit Verdot 2%",1,4,5,5,14~15도,"266,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190401073713256_TA6YKZJJL.jpg/W0139843.jpg?type=m250&wm=N
1607,"그르기치 힐스, 나파 밸리 샤도네이 2018",2,6,Chardonnay 100%,1,3,4,1,13~14도,"135,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929025558478_PVP31GYA4.jpg/W0150940.jpg?type=m250&wm=N
1608,테루아 앤 비뇨블 메를로 시라 2018,1,17,"Merlot, Syrah/Shiraz",1,3,4,4,13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190801074556467_2KPD1MZ2M.jpg/W0156049.jpg?type=m250&wm=N
1609,"무똥 까데, 블랑 2020",2,17,"Sauvignon Blanc 76%, Semillon 22%, Muscatel 2%",1,3,2,1,13~14도,"19,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20211111013949295_A78SQVO2O.png/W0169886.png?type=m250&wm=N
1610,"롬바우어, 카네로스 샤도네이 2020",2,6,Chardonnay 100%,1,3,5,1,14.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_12/20220317014148912_XP1TK5DWS.png/T0163119_001.png?type=m250&wm=N
1611,"샹파뉴 바롱 드 로칠드, 블랑 드 블랑",3,17,Chardonnay 100%,1,4,3,1,도수 정보가 없습니다.,"275,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929041958833_2W77BERUN.jpg/W0150678.jpg?type=m250&wm=N
1612,"떼땅져, 리저브 브뤼",3,17,"Chardonnay 40%, Pinot Noir, Pinot Meunier 60%",1,5,3,1,12~13도,"174,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020525153_46OX7ZC95.jpg/W0154480.jpg?type=m250&wm=N
1613,"뛰느방, 베이비 배드 보이 2016",1,17,"Merlot 70%, Grenache 30%",1,3,4,4,14~15도,"65,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20191015084830213_6HO1O40EP.jpg/W0154222.jpg?type=m250&wm=N
1614,"펜폴즈, 빈 28 칼림나 쉬라즈 2016",1,19,Syrah/Shiraz 100%,1,4,5,5,14~15도,"120,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20190129012516636_RG0EJPHDP.png/W0138268.png?type=m250&wm=N
1615,오레무스 토카이 에센시아 2005,2,18,"Furmint, Harslevelu, Muscat",5,3,5,1,도수 정보가 없습니다.,"450,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929014959926_DL90XRFAM.jpg/W0159957.jpg?type=m250&wm=N
1616,"카모미, 나파 밸리 카버네 소비뇽 2019",1,6,Cabernet Sauvignon 100%,1,3,4,4,13~14도,"65,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220322014144303_WZ17IQ1LU.png/T0156710_003.png?type=m250&wm=N
1617,"토레온, 발데모로 카베르네 소비뇽 2019",1,14,Cabernet Sauvignon,1,3,3,3,도수 정보가 없습니다.,"65,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210206012800993_12THZZFKA.png/W0168154.png?type=m250&wm=N
1618,"트리벤토, 리저브 말벡 2017",1,8,Malbec 100%,1,3,4,4,13.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929033723407_G4735M2GI.jpg/W0158257.jpg?type=m250&wm=N
1619,"팔메이어, 제이슨 레드 와인 2017",1,6,"Cabernet Sauvignon 83.5%, Merlot 4%, Cabernet Franc 9.5%, Malbec 2.5%, Petit Verdot 5%",1,3,5,4,14~15도,"300,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20180401072409384_JRXHFOJTJ.jpg/W0153632.jpg?type=m250&wm=N
1620,"도멘 바쉐롱, 상세르 블랑 레 로망 2016",2,17,Sauvignon Blanc 100%,1,4,3,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190601072240111_7O7ZK0E5E.jpg/W0153661.jpg?type=m250&wm=N
1621,생콤 꼬뜨 뒤 론 루즈 2013,1,17,Blend,1,3,3,3,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929045748095_4D1GW1JT0.jpg/W0160282.jpg?type=m250&wm=N
1622,"떼땅져, 빈티지 브뤼 2013",3,17,"Chardonnay 50%, Pinot Noir 50%",1,5,3,1,12도,"339,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020517858_878XI1Q8K.jpg/W0154477.jpg?type=m250&wm=N
1623,"비에티, 모스카토 다스티 2020",2,11,Moscato 100%,4,2,2,1,도수 정보가 없습니다.,"42,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20210928014144710_70NDPT6KN.png/T0139792_003.png?type=m250&wm=N
1624,산테로 모스카토 스푸만테,3,11,Moscato 100%,4,2,2,1,6.5도,"25,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929042746800_DE0IQPLCV.jpg/W0150991.jpg?type=m250&wm=N
1625,샤또 그랑 뿌이 뒤까쓰 2018,1,17,"Cabernet Sauvignon, Merlot",1,3,4,3,13.5~14.5도,"67,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180701075123226_964HD9G61.jpg/W0145406.jpg?type=m250&wm=N
1626,"로쉐 마제, 생쏘 그르나슈 2019",4,17,"Cinsault, Grenache",1,3,2,1,12~13도,"22,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210301085156987_381F9L78B.png/W0167717.png?type=m250&wm=N
1627,"텍스트북, 나파 소비뇽 블랑 2019",2,6,Sauvignon Blanc 100%,1,4,1,1,도수 정보가 없습니다.,"98,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20210918014155897_J0VZM2VL3.png/W0169276.png?type=m250&wm=N
1628,"슐로스 폴라즈, 에디션 2019",2,4,Riesling 100%,2,5,3,1,12~13도,"70,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20200115082239018_5SOP8D23O.jpg/W0150407.jpg?type=m250&wm=N
1629,"그랜트 버지, 벤치마크 쉬라즈 2019",1,19,Syrah/Shiraz 100%,1,3,4,3,14~15도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_9/20180701075548535_M9D80A3D5.jpg/W0152344.jpg?type=m250&wm=N
1630,"마운트 피크, 래틀스네이크 2015",1,6,Zinfandel,1,3,4,4,15~16도,"200,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210429014615272_BPEWAI8V6.png/W0168452.png?type=m250&wm=N
1631,기솔피 바롤로 2015,1,11,Nebbiolo 100%,1,4,3,4,14도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929025153602_6UX29NY3M.jpg/W0154598.jpg?type=m250&wm=N
1632,샤또 소시앙도 말레 2017,1,17,"Cabernet Sauvignon 55%, Merlot 40%, Cabernet Franc 5%",1,3,4,4,12~13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190801022107196_KD77X5MFI.jpg/W0140732.jpg?type=m250&wm=N
1633,"오베르, 로렌 이스테이트 빈야드 샤도네이 2016",2,6,Chardonnay,1,3,3,1,도수 정보가 없습니다.,"462,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20191008012726813_M9K1HK1YL.jpg/W0164989.jpg?type=m250&wm=N
1634,"몬테스, 알파 엠 2018",1,14,"Cabernet Sauvignon 80%, Cabernet Franc 10%, Merlot 5%, Petit Verdot 5%",1,3,5,5,14.5~15.5도,"220,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20220129014640915_KWJA2VCZ9.png/T0156981_008.png?type=m250&wm=N
1635,샤또 로장 세글라 2017,1,17,"Cabernet Sauvignon 54%, Merlot 4%, Petit Verdot 4%, Cabernet Franc 1%",1,4,4,4,12~13도,"200,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929042828899_MH9W8VFKH.jpg/W0145346.jpg?type=m250&wm=N
1636,"마시, 리제르바 코스타세라 아마로네 2012",1,11,"Corvina 70%, Rondinella 15%, Oseleta 10%, Molinara 5%",1,4,5,5,15.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190401073342906_VSS7FMNYW.jpg/W0149433.jpg?type=m250&wm=N
1637,"보테가, 화이트 골드 브뤼",3,11,"Glera, Chardonnay, Pinot Noir",2,3,2,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_8/20180309012752169_27BWPYZ92.jpg/W0162747.jpg?type=m250&wm=N
1638,"리유니트, 람브루스코 그라파로사 디 까스텔베트로",3,11,Lambrusco Grasparossa,3,2,3,1,8도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929014944187_VAC8WIP1L.jpg/W0148753.jpg?type=m250&wm=N
1639,"도멘 르플레브, 마콩 베르제 2015",2,17,Chardonnay 100%,1,4,3,1,12~13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190718012744013_NJPQ8AIUO.jpg/W0165790.jpg?type=m250&wm=N
1640,윈담 이스테이트 빈 555 쉬라즈 2015,1,19,Syrah/Shiraz 100%,1,3,3,3,13.9도,"39,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929025518625_V5NWSTQ93.jpg/W0141790.jpg?type=m250&wm=N
1641,"폰테, 모스카토 스푸만테",3,11,Moscato 100%,4,2,2,1,7~8도,"33,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929022338565_8S89A9EHO.jpg/W0150860.jpg?type=m250&wm=N
1642,판티니 그랑 뀌베 비앙코 스와로브스키,3,11,Cococciola,1,3,2,1,12도,"75,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929042621832_R9QUFD3RM.jpg/W0159687.jpg?type=m250&wm=N
1643,필리터리 에스테이트 까베르네 프랑 아이스와인 2012,1,15,Cabernet Franc,5,3,4,1,11.6도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190401074634170_3SYJL917Q.jpg/W0156234.jpg?type=m250&wm=N
1644,"투썩 점퍼, 와일드 보어 샤도네이 2018",2,17,Chardonnay 100%,1,3,4,1,도수 정보가 없습니다.,"38,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20181215071212322_XZP3Y6Q4E.jpg/W0161916.jpg?type=m250&wm=N
1645,"칼로 로씨, 콩코드",1,6,Concord,4,1,2,1,11도,"15,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929034840770_F5E3AZ2QE.jpg/W0137268.jpg?type=m250&wm=N
1646,"7 컬러즈, 싱글 빈야드 레드 블렌드 2017",1,14,"Cabernet Sauvignon 37%, Carmenere 34%, Carignan/Carignane 17%, Mourvedre 12%",1,2,3,3,도수 정보가 없습니다.,"48,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20191207012336004_2W5B3S0CB.jpg/W0166488.jpg?type=m250&wm=N
1647,"도멘 앙리, 샤블리 '쌩 삐에흐' 2018",2,17,Chardonnay,1,4,2,1,13~14도,"116,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20201020012856368_JXGP9DTIL.png/W0167781.png?type=m250&wm=N
1648,"빌까르 살몽, 엑스트라 브뤼",3,17,"Pinot Meunier 40%, Pinot Noir 35%, Chardonnay 25%",1,5,2,1,도수 정보가 없습니다.,"108,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20200801033142024_M32WW7AQ2.jpg/W0159910.jpg?type=m250&wm=N
1649,"클로 몽블랑, 프로젝토 콰트로 까바 브뤼 로제",3,7,"Trepat 80%, Pinot Noir 15%, Garnatxa 3%, Monastrell 2%",1,2,3,1,11~12도,"50,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929014428037_BUEJADE9L.jpg/W0152324.jpg?type=m250&wm=N
1650,"카사 로호, 무쏘 템프라니요 2018",1,7,Tempranillo,1,3,4,3,13~14도,"35,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190801012801291_API8T0BBD.jpg/W0163282.jpg?type=m250&wm=N
1651,"칸티네 체치, 포르타니나 라 루나",3,11,Fortana,2,3,3,2,6.5~7.5도,"59,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20200115012508945_77V3M1GTC.jpg/W0166746.jpg?type=m250&wm=N
1652,"투썩 점퍼, '사슴' 리슬링 2020",2,4,Riesling 100%,1,3,2,1,도수 정보가 없습니다.,"38,000원",https://dbscthumb-phinf.pstatic.net/3165_000_12/20210918014156228_92V54XU0S.png/W0169280.png?type=m250&wm=N
1653,"트라피체, 폴링 스타 메를로 말벡 2018",1,8,"Merlot, Malbec",1,3,3,3,11~12도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20200304012404713_6O543I13X.jpg/0148059.jpg?type=m250&wm=N
1654,"라 스피네따, 바롤로 캄페 2017",1,11,Nebbiolo 100%,1,5,3,5,14~15도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_8/20180115071220861_PFQ1HEEIM.jpg/W0140068.jpg?type=m250&wm=N
1655,"까르피네토, 도가졸로 로쏘 2018",1,11,"Sangiovese 70%, Cabernet Sauvignon, Other Grapes 30%",1,3,2,2,13도,"55,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180701075150203_E4ONGLOAF.jpg/W0143776.jpg?type=m250&wm=N
1656,"마르께스 데 리스칼, 레세르바 2014",1,7,"Tempranillo, Graciano, Mazuelo",1,3,4,4,14~15도,"97,000원",https://dbscthumb-phinf.pstatic.net/3165_000_10/20190915080443571_E6CX395EM.jpg/W0140533.jpg?type=m250&wm=N
1657,샤또 무사르 화이트 2009,2,5,Blend,1,4,4,1,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051754194_0I6BCVB3U.jpg/W0152991.jpg?type=m250&wm=N
1658,"산 페드로, 1865 셀렉티드 콜렉션 피스코 배럴 에이지드 2017",1,14,Cabernet Sauvignon,1,4,4,4,14~15도,"150,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20201205012613188_WHLO5NQBE.png/W0168015.png?type=m250&wm=N
1659,"산 마르짜노, 이 뜨라뚜리 프리미티보 2015",1,11,Primitivo 100%,1,2,4,3,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20190628012637296_WSA1TAOFU.jpg/W0152244.jpg?type=m250&wm=N
1660,고스트 파인 멜롯 2015,1,6,Merlot 100%,1,3,3,3,14~15도,"38,900원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210429014652709_ZCSKBA6R7.png/W0150867.png?type=m250&wm=N
1661,쏜 클락 밀튼 팍 쉬라즈 2016,1,19,Syrah/Shiraz 100%,1,3,4,4,15~16도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020413174_2J58Z1NDI.jpg/W0147415.jpg?type=m250&wm=N
1662,"프레시넷, 아이스 까바 로제",3,7,"Grenache, Pinot Noir, Chardonnay",2,2,3,1,12~13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20200107012412361_LJB18S3DY.jpg/W0166358.jpg?type=m250&wm=N
1663,"샹파뉴 앙리오, 브뤼 수버랭",3,17,"Chardonnay, Pinot Noir, Pinot Meunier",1,4,3,1,도수 정보가 없습니다.,"140,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20201028012818412_ND4V3D11F.png/W0138797.png?type=m250&wm=N
1664,"리카솔리, 키안티 클라시코 '브롤리오' 2019",1,11,"Sangiovese 80%, Merlot 15%, Cabernet Sauvignon 5%",1,4,3,3,13~14도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_12/20211030014106748_F1ZFLN78U.png/T0154513_002.png?type=m250&wm=N
1665,"보데가 소모스, 글라리마 틴토 2019",1,7,"Merlot, Tempranillo, Syrah/Shiraz, Cabernet Sauvignon",1,3,3,3,13~14도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_11/20200428012350976_CK2G2PGFM.jpg/W0167080.jpg?type=m250&wm=N
1666,"트라피체, 아스티카 까베르네 소비뇽 2018",1,8,Cabernet Sauvignon,1,3,3,3,12.5도,"20,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020158229_LG129LZYY.jpg/W0137435.jpg?type=m250&wm=N
1667,"보테가, 핑크 골드 브뤼 2019",3,11,"Glera, Pinot Noir",1,4,2,2,도수 정보가 없습니다.,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_12/20220218014238946_TRGC46PUP.png/W0170555.png?type=m250&wm=N
1668,"산 페드로, 까보 데 오르노스 스페셜 리져브 2015",1,14,Cabernet Sauvignon 100%,1,3,3,4,14~15도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_10/20200115082205557_CWXDAFPYA.jpg/W0137414.jpg?type=m250&wm=N
1669,"로버트 몬다비, 우드브릿지 모스카토 2018",2,6,"Orange Muscat, Muscat Canelli, Muscat of Alexandria, Colombard, Malvasia",4,2,2,1,9~10도,"33,000원",https://dbscthumb-phinf.pstatic.net/3165_000_11/20210130012813072_FLZDYYM1G.png/W0148081.png?type=m250&wm=N
1670,"스털링, 빈트너스 콜렉션 메를로 2014",1,6,"Merlot, Other Grapes",1,3,4,3,13~14도,"71,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20171215062330603_I2HTZA6O5.jpg/W0139289.jpg?type=m250&wm=N
1671,"또스띠, 브라케토 다퀴",3,11,Brachetto 100%,4,1,2,1,6.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_9/20180726012824474_PQMOVDBJ0.jpg/W0139779.jpg?type=m250&wm=N
1672,"부에떼 & 소르베, 피델",3,17,Pinot Noir 100%,1,4,4,1,도수 정보가 없습니다.,"176,000원",https://dbscthumb-phinf.pstatic.net/3165_000_1/20140828013224105_KU2D4U119.jpg/2014082713384746.jpg?type=m250&wm=N
1673,"꺄브 드 베블렌하임, 게부르츠트라미너",2,17,Gewurztraminer,1,3,2,1,13~14도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_11/20210529012618083_D8OAQG72Y.png/W0168747.png?type=m250&wm=N
1674,"루피노, 키안티 2019",1,11,"Sangiovese 70%, Other Grapes 30%",1,3,3,3,12.5도,"30,000원",https://dbscthumb-phinf.pstatic.net/3165_000_9/20180515082034300_CWXX6NV1A.jpg/W0137398.jpg?type=m250&wm=N
1675,"도멘 드 라 로마네 꽁띠, 로마네 꽁띠 2016",1,17,Pinot Noir 100%,1,4,4,3,13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_9/20181115063021330_GDR1PO016.jpg/W0140770.jpg?type=m250&wm=N
1676,"칸티, 피에몬테 브라케토",1,11,Brachetto 100%,4,1,3,2,6도,"22,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929020310119_JHFML3L6J.jpg/W0162131.jpg?type=m250&wm=N
1677,"도멘 드 라 로마네 꽁띠, 에세조 2016",1,17,Pinot Noir 100%,1,4,4,3,13도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_9/20181115063026576_QC1Q2XSRE.jpg/W0140767.jpg?type=m250&wm=N
1678,샤또 데레즐라 아스주 6 푸토뇨즈 2006,2,18,"Furmint, Harslevelu, Muscat, Zeta",5,3,5,1,11~12도,"170,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929051214197_212GWNXQB.jpg/W0146356.jpg?type=m250&wm=N
1679,빌라 엠 로제,4,11,"Moscato 60%, Brachetto 40%",4,1,3,1,5도,"39,600원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929021710361_NQZ63DSH0.jpg/W0155617.jpg?type=m250&wm=N
1680,두게싸 리아 갈라 로사,1,11,"Malvasia, Freisa, Brachetto",4,1,2,1,5.5도,"31,000원",https://dbscthumb-phinf.pstatic.net/3165_000_8/20171214012348439_BG96DYG7M.jpg/W0162541.jpg?type=m250&wm=N
1681,"비비 그라츠, 그릴리 델 테스타마타 2015",1,11,"Sangiovese 80%, Colorino 10%, Canaiolo 10%",1,3,3,3,13.5도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929054522795_CH7UOA3S9.jpg/W0147647.jpg?type=m250&wm=N
1682,"산 페드로, 가또 네그로 까르미네르 2018",1,14,Carmenere 100%,2,4,3,3,13~14도,"25,000원",https://dbscthumb-phinf.pstatic.net/3165_000_4/20170929015946094_SPFL27311.jpg/W0137419.jpg?type=m250&wm=N
1683,헨켈 트로켄,3,4,"Chardonnay, Sauvignon Blanc, Chenin Blanc, Other Grapes",1,5,3,1,11~12도,가격정보없음,https://dbscthumb-phinf.pstatic.net/3165_000_1/20141015033736092_GF36BI1Z7.jpg/2012062012000013.jpg?type=m250&wm=N
